record_id,equipment_id,equipment_type,manufacturer,model_year,mine_type,country,operating_hours,event_date,event_type,failure_mode,component_failed,severity,downtime_hours,repair_cost_usd,production_loss_tonnes,maintenance_type,was_scheduled,days_since_last_service,oil_analysis_flag,vibration_flag,temperature_flag
EQP-3FC72D2D,UNIT-6711,haul_truck,Komatsu,2017,underground,tanzania,27631,3/10/2024,condition_based,electrical,sensors,minor,7.1,20843.96,874,predictive,FALSE,78,TRUE,FALSE,FALSE
EQP-46373EE0,UNIT-6087,haul_truck,Belaz,2018,open_pit,zambia,25269,8/25/2020,condition_based,brakes,general_component,minor,8.4,12535.8,1125,predictive,FALSE,166,FALSE,FALSE,FALSE
EQP-88C6C59D,UNIT-5981,drill_rig,Caterpillar,2022,underground,tanzania,7666,1/2/2024,scheduled_maintenance,preventive,adjustment,routine,1.3,3384.31,40,preventive,TRUE,26,FALSE,FALSE,FALSE
EQP-10E32A4C,UNIT-1815,grader,Komatsu,2009,processing_plant,south_africa,60412,7/11/2022,scheduled_maintenance,preventive,adjustment,routine,2.4,1377.32,39,preventive,TRUE,7,FALSE,FALSE,FALSE
EQP-62CCEDE9,UNIT-6032,conveyor,Metso,2014,open_pit,botswana,39841,5/20/2023,scheduled_maintenance,preventive,oil_change,minor,2.9,5057.67,804,preventive,TRUE,41,FALSE,TRUE,FALSE
EQP-17214F68,UNIT-8153,conveyor,FLSmidth,2012,open_pit,botswana,46269,12/9/2020,scheduled_maintenance,preventive,oil_change,routine,1.9,1668.98,788,preventive,TRUE,42,FALSE,FALSE,FALSE
EQP-B02E829B,UNIT-3735,drill_rig,Epiroc,2023,underground,zambia,5738,1/12/2023,condition_based,drill_string,general_component,routine,1.2,1181.53,48,predictive,FALSE,82,FALSE,FALSE,FALSE
EQP-44364551,UNIT-6424,drill_rig,Sandvik,2010,open_pit,south_africa,55057,4/27/2021,condition_based,drill_string,general_component,routine,2.5,2245.65,114,predictive,FALSE,43,FALSE,FALSE,FALSE
EQP-B9D86A45,UNIT-1277,haul_truck,Belaz,2011,underground,south_africa,52083,7/21/2022,scheduled_maintenance,preventive,inspection,routine,3.4,2031.14,419,preventive,TRUE,40,FALSE,FALSE,FALSE
EQP-6D3D2F8D,UNIT-4127,loader,Komatsu,2012,underground,botswana,46947,8/2/2022,breakdown,engine,turbo,major,20,29902.25,1972,corrective,FALSE,38,TRUE,FALSE,FALSE
EQP-8344BA86,UNIT-4930,haul_truck,Belaz,2009,open_pit,tanzania,58662,9/18/2024,breakdown,engine,oil_pump,minor,6.1,15423.3,682,corrective,FALSE,37,TRUE,FALSE,FALSE
EQP-9C0BBE49,UNIT-9843,crusher,Metso,2018,underground,zimbabwe,23795,4/21/2023,scheduled_maintenance,preventive,adjustment,routine,6,11313.85,1397,preventive,TRUE,93,TRUE,FALSE,FALSE
EQP-4CAAAD13,UNIT-2931,loader,Komatsu,2016,underground,botswana,31406,9/30/2022,scheduled_maintenance,preventive,adjustment,minor,7.8,10813.66,420,preventive,TRUE,21,FALSE,FALSE,FALSE
EQP-57B2B914,UNIT-3488,conveyor,Metso,2016,open_pit,drc,30831,12/24/2021,condition_based,pulley,general_component,minor,5.7,2650.6,1579,predictive,FALSE,121,FALSE,TRUE,FALSE
EQP-57720680,UNIT-4676,grader,Komatsu,2022,open_pit,tanzania,7964,8/29/2021,overhaul,electrical,alternator,major,12.5,25577.2,147,major_overhaul,TRUE,44,FALSE,FALSE,FALSE
EQP-C1A00BF1,UNIT-9932,excavator,Hitachi,2014,open_pit,south_africa,38518,3/20/2023,scheduled_maintenance,preventive,filter_replace,routine,4,3768.15,447,preventive,TRUE,4,FALSE,FALSE,FALSE
EQP-21A3FAA6,UNIT-8679,grader,Caterpillar,2012,processing_plant,south_africa,48125,5/6/2024,condition_based,blade,general_component,minor,6.1,13339.38,69,predictive,FALSE,94,FALSE,FALSE,FALSE
EQP-24827FDF,UNIT-1312,crusher,Metso,2014,open_pit,drc,39872,10/27/2022,scheduled_maintenance,preventive,inspection,minor,28.7,51988.5,5426,preventive,TRUE,86,FALSE,TRUE,FALSE
EQP-7EC6BC0C,UNIT-3105,loader,Komatsu,2020,open_pit,ghana,13519,4/3/2023,scheduled_maintenance,preventive,oil_change,routine,3,4420.66,192,preventive,TRUE,23,FALSE,FALSE,FALSE
EQP-AC36E106,UNIT-8394,crusher,Metso,2016,open_pit,drc,31476,8/13/2021,scheduled_maintenance,preventive,inspection,routine,7.3,10355.91,1857,preventive,TRUE,81,FALSE,FALSE,FALSE
EQP-1D3B27E6,UNIT-1524,loader,Caterpillar,2010,open_pit,tanzania,56468,10/1/2022,scheduled_maintenance,preventive,filter_replace,routine,2.2,4707,164,preventive,TRUE,74,FALSE,FALSE,FALSE
EQP-50A53A58,UNIT-8700,pump,KSB,2019,open_pit,south_africa,18936,10/26/2022,scheduled_maintenance,preventive,inspection,minor,5.6,4255.94,540,preventive,TRUE,17,TRUE,FALSE,FALSE
EQP-FB4041BE,UNIT-3532,drill_rig,Caterpillar,2019,underground,zimbabwe,20511,5/12/2023,inspection,preventive,inspection,routine,2.1,3604.59,71,preventive,TRUE,29,FALSE,FALSE,TRUE
EQP-BC87A4AF,UNIT-9257,loader,Komatsu,2011,open_pit,south_africa,52432,7/23/2021,scheduled_maintenance,preventive,adjustment,routine,2.2,3214.69,117,preventive,TRUE,71,FALSE,FALSE,FALSE
EQP-F1B146C3,UNIT-3642,loader,Volvo,2016,underground,tanzania,30982,9/19/2021,breakdown,hydraulics,valve,minor,12.5,13736.92,1153,corrective,FALSE,192,FALSE,FALSE,TRUE
EQP-8CA7DB71,UNIT-4908,drill_rig,Epiroc,2017,open_pit,south_africa,27987,10/8/2021,scheduled_maintenance,preventive,filter_replace,routine,2.6,4154.93,120,preventive,TRUE,100,FALSE,TRUE,TRUE
EQP-F853B27D,UNIT-6956,grader,Caterpillar,2010,open_pit,zimbabwe,56824,1/27/2022,overhaul,transmission,clutch,major,17.5,34985.86,239,major_overhaul,TRUE,38,TRUE,FALSE,FALSE
EQP-AC114645,UNIT-2136,excavator,Hitachi,2008,open_pit,zambia,63123,6/9/2021,breakdown,undercarriage,general_component,major,35.6,64026.92,3811,corrective,FALSE,17,FALSE,FALSE,FALSE
EQP-1B7DAC83,UNIT-6012,conveyor,Metso,2019,underground,ghana,19794,12/18/2020,overhaul,gearbox,general_component,major,7.4,24057.27,3480,major_overhaul,TRUE,48,FALSE,FALSE,FALSE
EQP-3F586549,UNIT-5544,haul_truck,Belaz,2017,processing_plant,ghana,29150,6/19/2022,overhaul,brakes,general_component,major,22.1,54369.36,3205,major_overhaul,TRUE,105,FALSE,FALSE,FALSE
EQP-FD2F209A,UNIT-8054,haul_truck,Komatsu,2019,open_pit,south_africa,19142,3/19/2024,scheduled_maintenance,preventive,inspection,minor,10.8,18461.4,1618,preventive,TRUE,96,FALSE,TRUE,FALSE
EQP-C962EF3F,UNIT-9963,loader,Caterpillar,2014,processing_plant,ghana,40459,2/27/2020,scheduled_maintenance,preventive,adjustment,minor,10.2,15027.85,709,preventive,TRUE,177,FALSE,FALSE,FALSE
EQP-77F902FF,UNIT-6978,excavator,Komatsu,2016,open_pit,south_africa,30920,4/13/2023,breakdown,engine,head_gasket,minor,12.5,33380.95,1409,corrective,FALSE,3,FALSE,FALSE,FALSE
EQP-8621EC9D,UNIT-4682,excavator,Hitachi,2023,underground,south_africa,3839,1/9/2024,breakdown,electrical,battery,minor,7.3,39026.27,1006,corrective,FALSE,4,FALSE,FALSE,FALSE
EQP-AA543200,UNIT-4657,haul_truck,Belaz,2011,underground,zimbabwe,52446,1/23/2024,scheduled_maintenance,preventive,filter_replace,routine,1.9,5640.34,226,preventive,TRUE,19,FALSE,FALSE,FALSE
EQP-A478AF4B,UNIT-4761,drill_rig,Epiroc,2018,open_pit,south_africa,21595,3/14/2024,condition_based,hydraulics,valve,routine,2,2365.16,52,predictive,FALSE,90,TRUE,FALSE,TRUE
EQP-4A200C88,UNIT-8325,loader,Caterpillar,2010,open_pit,south_africa,55465,7/25/2021,overhaul,engine,injector,major,28.8,42604.88,1835,major_overhaul,TRUE,47,TRUE,FALSE,FALSE
EQP-44E71527,UNIT-3890,grader,Komatsu,2009,open_pit,ghana,60429,6/30/2020,breakdown,tires,rear_left,major,14.6,23372.88,284,corrective,FALSE,37,FALSE,FALSE,FALSE
EQP-AAF72BCC,UNIT-2502,haul_truck,Belaz,2023,underground,drc,4225,11/26/2024,scheduled_maintenance,preventive,inspection,routine,2.7,5422.06,211,preventive,TRUE,18,FALSE,FALSE,FALSE
EQP-06B7CA83,UNIT-4008,conveyor,FLSmidth,2010,open_pit,drc,55477,6/13/2023,scheduled_maintenance,preventive,filter_replace,routine,0.9,2498.44,259,preventive,TRUE,85,FALSE,FALSE,FALSE
EQP-94908D7E,UNIT-1204,drill_rig,Epiroc,2018,processing_plant,zambia,22895,10/4/2021,scheduled_maintenance,preventive,inspection,routine,1.7,4459.75,67,preventive,TRUE,1,TRUE,FALSE,FALSE
EQP-A5D31697,UNIT-1955,conveyor,ThyssenKrupp,2016,open_pit,zambia,32628,3/13/2024,scheduled_maintenance,preventive,inspection,minor,3.5,6045.59,1713,preventive,TRUE,66,FALSE,TRUE,FALSE
EQP-8441D97C,UNIT-1810,drill_rig,Epiroc,2020,processing_plant,drc,15677,9/28/2021,overhaul,hydraulics,hose,major,17.7,30265.54,859,major_overhaul,TRUE,81,FALSE,FALSE,FALSE
EQP-501CDFEE,UNIT-7943,excavator,Caterpillar,2016,open_pit,ghana,32545,9/10/2023,scheduled_maintenance,preventive,oil_change,minor,8.3,23582.05,1044,preventive,TRUE,23,FALSE,TRUE,FALSE
EQP-DA80FAC8,UNIT-7500,drill_rig,Sandvik,2019,underground,ghana,20380,9/25/2024,breakdown,drill_string,general_component,major,9.9,29487.19,399,corrective,FALSE,27,FALSE,FALSE,FALSE
EQP-21F499AD,UNIT-7270,conveyor,FLSmidth,2022,open_pit,zimbabwe,7552,10/14/2023,condition_based,roller,general_component,routine,0.9,2483.27,442,predictive,FALSE,248,FALSE,FALSE,FALSE
EQP-1F65FD50,UNIT-5156,drill_rig,Caterpillar,2021,open_pit,ghana,13072,3/25/2023,breakdown,compressor,general_component,minor,6.1,8028.63,249,corrective,FALSE,14,FALSE,FALSE,FALSE
EQP-246333F6,UNIT-7452,drill_rig,Caterpillar,2019,open_pit,tanzania,19405,12/10/2020,overhaul,compressor,general_component,major,13.7,44292.82,418,major_overhaul,TRUE,7,FALSE,TRUE,FALSE
EQP-DF3A370B,UNIT-2451,loader,Komatsu,2010,underground,zambia,57190,8/7/2024,overhaul,hydraulics,valve,major,17.9,38916.46,1516,major_overhaul,TRUE,48,TRUE,FALSE,FALSE
EQP-CE3AEAAF,UNIT-9104,loader,Caterpillar,2010,open_pit,zambia,57321,2/5/2022,breakdown,hydraulics,valve,minor,7.5,17730.25,567,corrective,FALSE,11,FALSE,FALSE,TRUE
EQP-7FBA145F,UNIT-5508,excavator,Komatsu,2015,underground,drc,37050,1/26/2023,scheduled_maintenance,preventive,filter_replace,routine,3.5,9382.63,523,preventive,TRUE,12,FALSE,FALSE,FALSE
EQP-ED610662,UNIT-9441,loader,Caterpillar,2018,processing_plant,botswana,23819,1/6/2023,condition_based,tires,front_right,minor,5.1,16657.57,380,predictive,FALSE,31,FALSE,FALSE,FALSE
EQP-49B27E57,UNIT-2370,loader,Komatsu,2018,open_pit,drc,26547,3/19/2021,scheduled_maintenance,preventive,inspection,minor,13.2,17102.94,734,preventive,TRUE,86,FALSE,FALSE,FALSE
EQP-AE97B1FD,UNIT-5475,haul_truck,Hitachi,2020,open_pit,drc,16151,12/21/2022,scheduled_maintenance,preventive,adjustment,minor,10.2,8310.18,1369,preventive,TRUE,36,FALSE,FALSE,TRUE
EQP-3C86ED41,UNIT-7266,conveyor,ThyssenKrupp,2009,open_pit,tanzania,60241,12/4/2021,overhaul,belt,general_component,major,7.9,11932.39,2660,major_overhaul,TRUE,44,TRUE,FALSE,FALSE
EQP-12000DE8,UNIT-5460,excavator,Liebherr,2010,open_pit,zambia,55977,9/21/2021,breakdown,engine,turbo,critical,84.2,262154.76,9976,corrective,FALSE,19,FALSE,FALSE,TRUE
EQP-81E2B25B,UNIT-5014,crusher,FLSmidth,2010,open_pit,drc,54870,3/26/2024,scheduled_maintenance,preventive,oil_change,routine,7.2,7447.72,1556,preventive,TRUE,107,FALSE,FALSE,TRUE
EQP-1721F998,UNIT-2495,haul_truck,Caterpillar,2016,underground,ghana,33295,7/23/2023,breakdown,tires,front_right,critical,25.5,212056.07,3142,corrective,FALSE,48,FALSE,FALSE,FALSE
EQP-CA663761,UNIT-4428,crusher,FLSmidth,2018,open_pit,south_africa,23427,5/31/2022,scheduled_maintenance,preventive,filter_replace,routine,9,7610.95,2097,preventive,TRUE,84,FALSE,FALSE,FALSE
EQP-EC1B6445,UNIT-3148,excavator,Caterpillar,2009,open_pit,tanzania,60919,2/4/2020,inspection,preventive,oil_change,routine,5,3399.69,910,preventive,TRUE,24,FALSE,TRUE,FALSE
EQP-158CA995,UNIT-3713,drill_rig,Epiroc,2021,underground,ghana,13159,6/30/2023,condition_based,hydraulics,valve,minor,5,16951.36,230,predictive,FALSE,28,TRUE,FALSE,TRUE
EQP-13D906E7,UNIT-7152,pump,KSB,2012,open_pit,south_africa,48603,8/21/2023,scheduled_maintenance,preventive,inspection,routine,1.1,1752.23,89,preventive,TRUE,31,FALSE,FALSE,FALSE
EQP-D3A01875,UNIT-6671,excavator,Liebherr,2018,underground,south_africa,23308,10/26/2020,breakdown,engine,cooling_system,minor,9.2,39040.97,1428,corrective,FALSE,19,FALSE,FALSE,TRUE
EQP-5AFC0220,UNIT-6464,grader,John Deere,2020,processing_plant,botswana,15658,9/24/2023,inspection,preventive,inspection,routine,2.4,1442.32,38,preventive,TRUE,28,TRUE,FALSE,FALSE
EQP-B3CA5F6C,UNIT-4255,pump,Weir,2008,open_pit,zambia,61322,12/20/2021,breakdown,casing,general_component,critical,25.1,38688.02,1748,corrective,FALSE,55,FALSE,FALSE,TRUE
EQP-57E4A0AD,UNIT-9636,grader,John Deere,2021,underground,drc,11883,8/11/2023,scheduled_maintenance,preventive,filter_replace,routine,3.4,1698.54,50,preventive,TRUE,217,FALSE,FALSE,FALSE
EQP-D4A1C300,UNIT-1788,haul_truck,Hitachi,2023,processing_plant,botswana,4802,2/20/2024,breakdown,tires,rear_left,major,14.4,71854.98,1649,corrective,FALSE,23,TRUE,FALSE,FALSE
EQP-58E50DC7,UNIT-4082,loader,Komatsu,2023,underground,ghana,3762,6/14/2023,scheduled_maintenance,preventive,filter_replace,routine,4.1,4067.55,369,preventive,TRUE,42,FALSE,FALSE,FALSE
EQP-DFF48C0E,UNIT-2061,haul_truck,Komatsu,2010,underground,tanzania,55409,8/20/2024,scheduled_maintenance,preventive,oil_change,minor,11.7,28254.73,1532,preventive,TRUE,178,TRUE,FALSE,FALSE
EQP-0C54C19D,UNIT-4050,excavator,Komatsu,2014,underground,zimbabwe,39702,5/17/2020,scheduled_maintenance,preventive,inspection,routine,3,9122.66,359,preventive,TRUE,92,FALSE,FALSE,TRUE
EQP-13CC1014,UNIT-9656,grader,John Deere,2011,underground,drc,53215,8/6/2021,scheduled_maintenance,preventive,filter_replace,minor,8.1,6943.4,160,preventive,TRUE,129,FALSE,FALSE,FALSE
EQP-B28F3296,UNIT-4296,crusher,Metso,2015,underground,tanzania,35945,4/16/2020,scheduled_maintenance,preventive,filter_replace,routine,7.4,8133.9,2182,preventive,TRUE,7,FALSE,FALSE,FALSE
EQP-5FBCEC0C,UNIT-9176,conveyor,ThyssenKrupp,2023,underground,botswana,5857,11/6/2020,condition_based,gearbox,general_component,minor,4.4,5602.17,1407,predictive,FALSE,251,FALSE,TRUE,FALSE
EQP-8EEAD235,UNIT-5455,excavator,Caterpillar,2020,underground,south_africa,15429,11/3/2021,scheduled_maintenance,preventive,adjustment,routine,5.6,5895.22,1119,preventive,TRUE,365,FALSE,FALSE,FALSE
EQP-52574071,UNIT-7296,loader,Volvo,2020,underground,south_africa,16217,2/12/2020,inspection,preventive,inspection,minor,13.9,23958.6,1060,preventive,TRUE,5,FALSE,FALSE,FALSE
EQP-0DC8C0B6,UNIT-5116,crusher,Metso,2014,open_pit,tanzania,39566,12/14/2021,breakdown,liner,general_component,minor,22.6,22819.81,4159,corrective,FALSE,12,FALSE,FALSE,FALSE
EQP-911B0563,UNIT-3392,drill_rig,Epiroc,2022,processing_plant,drc,10074,8/17/2020,breakdown,hydraulics,valve,minor,7.5,16586.55,323,corrective,FALSE,24,TRUE,FALSE,TRUE
EQP-86409AB3,UNIT-7877,grader,John Deere,2022,open_pit,drc,8179,7/22/2020,breakdown,transmission,torque_converter,major,18.1,21462.97,190,corrective,FALSE,19,TRUE,FALSE,FALSE
EQP-F85F8B38,UNIT-9721,haul_truck,Hitachi,2020,open_pit,south_africa,18128,2/13/2024,breakdown,brakes,general_component,critical,67.2,241362.54,8506,corrective,FALSE,51,FALSE,FALSE,FALSE
EQP-4714F768,UNIT-3371,haul_truck,Komatsu,2021,open_pit,tanzania,11579,9/1/2023,scheduled_maintenance,preventive,filter_replace,routine,3.7,2716.27,509,preventive,TRUE,125,TRUE,TRUE,FALSE
EQP-7BA4FCB5,UNIT-8007,crusher,FLSmidth,2018,open_pit,zimbabwe,25527,3/31/2022,breakdown,hydraulics,valve,minor,29.1,38718.76,5895,corrective,FALSE,16,TRUE,FALSE,TRUE
EQP-B287CF1E,UNIT-3349,pump,Weir,2009,underground,botswana,60118,10/18/2022,breakdown,bearing,general_component,minor,2.2,6006.65,147,corrective,FALSE,44,TRUE,FALSE,FALSE
EQP-FBE433DE,UNIT-7451,haul_truck,Belaz,2012,open_pit,drc,48836,6/8/2021,breakdown,transmission,driveshaft,major,14.9,49434.55,1422,corrective,FALSE,6,TRUE,FALSE,FALSE
EQP-288C3825,UNIT-8100,haul_truck,Hitachi,2020,underground,botswana,14780,5/24/2022,scheduled_maintenance,preventive,inspection,minor,10.3,29238.67,1087,preventive,TRUE,7,FALSE,FALSE,FALSE
EQP-FE2CDDAD,UNIT-5043,haul_truck,Belaz,2013,underground,drc,44348,10/28/2023,condition_based,hydraulics,filter,routine,1.6,5733.3,189,predictive,FALSE,5,FALSE,FALSE,FALSE
EQP-463AA9BA,UNIT-7631,grader,Caterpillar,2010,open_pit,zambia,54930,7/27/2022,scheduled_maintenance,preventive,oil_change,routine,2.8,1303.45,49,preventive,TRUE,1,FALSE,TRUE,FALSE
EQP-2EE60517,UNIT-3449,haul_truck,Caterpillar,2023,open_pit,zimbabwe,4257,11/29/2023,overhaul,electrical,sensors,major,19.3,46746.37,2731,major_overhaul,TRUE,56,FALSE,FALSE,FALSE
EQP-26366A28,UNIT-1713,drill_rig,Epiroc,2015,underground,drc,34481,5/22/2022,breakdown,compressor,general_component,major,16.4,29419.55,635,corrective,FALSE,154,FALSE,FALSE,FALSE
EQP-431DA0DB,UNIT-1867,pump,Weir,2021,underground,zambia,11905,10/13/2021,scheduled_maintenance,preventive,inspection,minor,5.2,3773.01,383,preventive,TRUE,53,FALSE,FALSE,FALSE
EQP-57C63442,UNIT-5022,haul_truck,Belaz,2012,open_pit,south_africa,49095,5/29/2024,breakdown,engine,cooling_system,minor,4.6,12264.43,474,corrective,FALSE,38,TRUE,FALSE,FALSE
EQP-E0ADC21E,UNIT-9122,conveyor,ThyssenKrupp,2013,open_pit,ghana,44547,6/10/2024,inspection,preventive,adjustment,routine,1.6,871.44,638,preventive,TRUE,28,FALSE,FALSE,FALSE
EQP-B584F6AE,UNIT-2148,drill_rig,Epiroc,2013,open_pit,zimbabwe,42766,2/15/2021,breakdown,hydraulics,pump,minor,7.7,18052.41,220,corrective,FALSE,102,TRUE,FALSE,TRUE
EQP-E87A2862,UNIT-5101,loader,Volvo,2013,open_pit,south_africa,42101,4/13/2022,overhaul,electrical,wiring,major,16.6,59616.03,1218,major_overhaul,TRUE,18,TRUE,FALSE,FALSE
EQP-3577CA2B,UNIT-7335,excavator,Caterpillar,2015,open_pit,zimbabwe,36496,10/22/2023,condition_based,undercarriage,general_component,routine,4.1,3280.23,619,predictive,FALSE,13,FALSE,FALSE,FALSE
EQP-D72CF09A,UNIT-2821,drill_rig,Caterpillar,2012,processing_plant,ghana,49581,4/15/2021,scheduled_maintenance,preventive,adjustment,routine,2.4,4165.03,98,preventive,TRUE,58,FALSE,FALSE,FALSE
EQP-34077A89,UNIT-7493,haul_truck,Caterpillar,2021,open_pit,ghana,11036,9/9/2023,scheduled_maintenance,preventive,adjustment,routine,2.4,2865.29,192,preventive,TRUE,118,FALSE,FALSE,FALSE
EQP-9981474C,UNIT-3753,loader,Volvo,2013,open_pit,zimbabwe,46097,6/7/2024,scheduled_maintenance,preventive,oil_change,routine,3.1,3704.02,222,preventive,TRUE,1,TRUE,TRUE,FALSE
EQP-0C6D162F,UNIT-8277,loader,Komatsu,2015,processing_plant,south_africa,35993,2/28/2021,breakdown,tires,rear_left,minor,6,9548.46,529,corrective,FALSE,25,FALSE,FALSE,FALSE
EQP-BA5F858A,UNIT-6212,haul_truck,Komatsu,2021,underground,botswana,10041,10/2/2020,inspection,preventive,filter_replace,minor,10.2,13599.98,1365,preventive,TRUE,46,FALSE,FALSE,TRUE
EQP-C29DD3CB,UNIT-5921,excavator,Komatsu,2014,open_pit,botswana,38439,8/27/2024,condition_based,bucket,general_component,routine,3.3,5285.55,509,predictive,FALSE,61,FALSE,FALSE,FALSE
EQP-A3A2D649,UNIT-2590,grader,John Deere,2008,underground,drc,64769,11/27/2024,breakdown,hydraulics,hose,major,17.2,32921.06,322,corrective,FALSE,1,TRUE,FALSE,TRUE
EQP-95C59C88,UNIT-5168,haul_truck,Belaz,2008,processing_plant,drc,64129,3/25/2024,breakdown,transmission,torque_converter,critical,52.9,181657.15,6962,corrective,FALSE,2,FALSE,FALSE,FALSE
EQP-23894783,UNIT-8708,excavator,Liebherr,2014,open_pit,south_africa,41482,1/8/2023,scheduled_maintenance,preventive,filter_replace,minor,7,34301.64,1258,preventive,TRUE,241,FALSE,FALSE,FALSE
EQP-3453D885,UNIT-1175,conveyor,FLSmidth,2018,open_pit,tanzania,22801,6/2/2020,condition_based,roller,general_component,minor,3.7,3224.44,1658,predictive,FALSE,181,FALSE,FALSE,FALSE
EQP-C8219492,UNIT-7825,excavator,Komatsu,2023,processing_plant,south_africa,4118,7/5/2024,scheduled_maintenance,preventive,filter_replace,routine,2.9,6574.8,501,preventive,TRUE,144,TRUE,FALSE,FALSE
EQP-F401C10B,UNIT-5434,excavator,Hitachi,2010,underground,botswana,56006,12/23/2020,condition_based,undercarriage,general_component,minor,8.8,13201.18,1633,predictive,FALSE,25,FALSE,FALSE,FALSE
EQP-23DB334B,UNIT-7474,drill_rig,Caterpillar,2016,processing_plant,botswana,31856,11/17/2020,breakdown,rotation,general_component,minor,5.1,6767.03,140,corrective,FALSE,27,FALSE,TRUE,FALSE
EQP-EDC1C7F4,UNIT-6969,haul_truck,Caterpillar,2012,open_pit,south_africa,47617,7/14/2023,overhaul,transmission,driveshaft,major,17.9,43900.66,2019,major_overhaul,TRUE,3,TRUE,FALSE,TRUE
EQP-14F52980,UNIT-4888,conveyor,ThyssenKrupp,2015,processing_plant,zimbabwe,35637,12/1/2021,breakdown,roller,general_component,major,8.6,11574.65,3925,corrective,FALSE,11,FALSE,TRUE,FALSE
EQP-3D1934A4,UNIT-3777,crusher,FLSmidth,2015,open_pit,drc,36174,4/10/2024,scheduled_maintenance,preventive,filter_replace,routine,5.3,12305.5,882,preventive,TRUE,11,FALSE,FALSE,FALSE
EQP-C51E8CBA,UNIT-6645,conveyor,ThyssenKrupp,2012,underground,drc,48302,4/20/2024,overhaul,belt,general_component,major,8.1,17610.88,2339,major_overhaul,TRUE,227,FALSE,FALSE,FALSE
EQP-AD76F6ED,UNIT-2261,haul_truck,Hitachi,2008,processing_plant,south_africa,64252,12/20/2023,condition_based,hydraulics,cylinder,routine,1.7,5367.33,179,predictive,FALSE,91,TRUE,FALSE,TRUE
EQP-277401C6,UNIT-6256,loader,Caterpillar,2009,open_pit,zimbabwe,61205,2/15/2024,scheduled_maintenance,preventive,oil_change,routine,2.8,1470.06,219,preventive,TRUE,29,FALSE,FALSE,FALSE
EQP-57E27B27,UNIT-1852,haul_truck,Komatsu,2016,open_pit,south_africa,30798,9/9/2022,inspection,preventive,oil_change,routine,1.8,2848.84,233,preventive,TRUE,86,TRUE,FALSE,FALSE
EQP-F9A47369,UNIT-6847,loader,Volvo,2011,underground,tanzania,50188,4/18/2024,breakdown,transmission,clutch,minor,6.7,15419.25,523,corrective,FALSE,19,FALSE,FALSE,FALSE
EQP-9010B650,UNIT-6658,excavator,Komatsu,2013,processing_plant,drc,45016,7/5/2024,breakdown,electrical,starter,minor,12,12460.33,1460,corrective,FALSE,9,TRUE,FALSE,FALSE
EQP-74C99DCE,UNIT-1759,loader,Caterpillar,2009,open_pit,zambia,59056,5/19/2021,breakdown,electrical,wiring,minor,14.3,8890.53,1321,corrective,FALSE,166,TRUE,FALSE,FALSE
EQP-7DA92E34,UNIT-7816,haul_truck,Hitachi,2008,processing_plant,botswana,63620,2/4/2022,breakdown,engine,head_gasket,minor,5.6,7992.33,531,corrective,FALSE,46,FALSE,FALSE,FALSE
EQP-71D0F2D0,UNIT-4741,haul_truck,Caterpillar,2010,open_pit,zimbabwe,55387,1/16/2023,condition_based,brakes,general_component,routine,3.4,6968.93,474,predictive,FALSE,46,FALSE,FALSE,FALSE
EQP-8BE40021,UNIT-8081,drill_rig,Caterpillar,2014,open_pit,drc,39366,3/26/2024,scheduled_maintenance,preventive,adjustment,routine,1.3,2724.96,49,preventive,TRUE,163,FALSE,FALSE,FALSE
